movie,user,is_rotten,date,text
ant-man-and-the-wasp-quantumania,Jesse Hassenger,True,"Feb 14, 2023","Plays like an instant knockoff of Doctor Strange in the Multiverse of Madness, with far less of that pesky filmmaking to get in the way."
ant-man-and-the-wasp-quantumania,Joey Magidson,False,"Feb 14, 2023","Ant-Man and the Wasp: Quantumania is a science fiction heavy adventure that continues the introduction of Kang, while merging the MCU with a Star Wars and even Rick and Morty vibe."
ant-man-and-the-wasp-quantumania,Richard Trenholm,False,"Feb 14, 2023","Welcome back the teeny-tiny superhero whose main superpower is Paul Rudd's outsized charm, while his main weakness is that everybody's always belittling him -- even the creators of his own movie."
ant-man-and-the-wasp-quantumania,Ian Sandwell,False,"Feb 14, 2023","Ant-Man and The Wasp: Quantumania ends up as a movie with great elements, rather than completely satisfying whole."
ant-man-and-the-wasp-quantumania,Matt Singer,False,"Feb 14, 2023",Your reaction will probably be determined by what you want out of the movie.
ant-man-and-the-wasp-quantumania,Rohan Patel,False,"Feb 14, 2023","Best Ant-Man film yet and a strong start to Phase 5. Paul Rudd brings the heart as the loveable Scott Lang while Jonathan Majors brings the heat, making a rapturous debut as Kang the Conqueror! A new dynasty has begun and it’s time to bear witness!"
ant-man-and-the-wasp-quantumania,Meredith Loftus,False,"Feb 14, 2023","While it lacks the small scale and roster of beloved side characters, the narrow focus on this family and the new villain keeps “Ant-Man and the Wasp: Quantumania” from going out of control."
ant-man-and-the-wasp-quantumania,Matt Rodriguez,False,"Feb 14, 2023","Phase 4 was rather lackluster in its presentation on both an individual level and the bigger MCU picture, but Quantumania delivers an entertaining first act of what's to come. Jonathan Majors conquers the film (and our hearts) as Marvel's next big bad."
ant-man-and-the-wasp-quantumania,Roger Moore,True,"Feb 14, 2023",‘Avatar’ with Ants…and some jokes.
ant-man-and-the-wasp-quantumania,Peter Canavese,False,"Feb 14, 2023","Offers too much sensational spectacle, melodrama, and high-stakes sci-fi adventure ever to bore its audience, but its echoes of exhausted blockbuster tropes ring hollow."
ant-man-and-the-wasp,Lachmi Deb Roy,False,"Sep 26, 2023","Unlike other Marvel Movies, Ant-Man and the Wasp: Quantumania is a senseless movie except for Paul Rudd's performance which is closer to reality and teaches you some good life lessons."
ant-man-and-the-wasp,Manuel São Bento,True,"Jul 24, 2023","While it has a fabulous casting and some phenomenal action sequences, it ultimately fails in giving the audience a decent plot with suitable antagonists."
ant-man-and-the-wasp,Ash Jefferson,False,"Jan 22, 2023","Ant-Man And The Wasp is still one of the best entries in the MCU so far and it checks off all the boxes of what an Ant-Man Sequel should be. It is funny, charming, emotional, and has some fantastic action scenes..."
ant-man-and-the-wasp,Joseph Garcia,False,"Jan 19, 2023","What I wasn't laughing at, I was smiling at. That's the film's greatest strength: its ""feel-goodness."""
ant-man-and-the-wasp,Keith Garlington,False,"Aug 19, 2022",The sequel is funnier and the action has a delightfully playful flavor. And the stakes here are more personal.
ant-man-and-the-wasp,Don Shanahan,False,"Aug 14, 2022",Heart and humor remain the best powers on display in this sequel and momentary palette cleanser.
ant-man-and-the-wasp,Danilo Castro,False,"May 17, 2022","It is a charming, entertaining adventure that doubles down on what made the original a hit without losing sight of its light spontaneity."
ant-man-and-the-wasp,Brian Eggert,False,"Mar 11, 2022","The filmmaking and plotting may not live up to Ant-Man or the usual cohesiveness of a standard MCU entry, but its humor is unrelenting and makes for two-hours of near-constant laughter."
ant-man-and-the-wasp,Lauren Bradshaw,False,"Nov 21, 2021","Ant-Man And The Wasp is an ideal popcorn flick that is perfect escapism. The film is heartfelt, hilarious, action-packed and is the first Marvel film to have a female superhero in its title!"
ant-man-and-the-wasp,Nicholas Oon,False,"Aug 17, 2021","It keeps the tone very light and funny, incorporates themes of responsibility towards your family, and it capitalizes on Paul Rudd's comedic charisma."
ant-man-and-the-wasp,Hosea Rupprecht,False,"Aug 13, 2021",Amid all the fun and action of Ant-Man and the Wasp comes the example of what true love will give for another.
ant-man-and-the-wasp,Kip Mooney,False,"Aug 10, 2021",This sequel is much more more fleet of foot.
ant-man-and-the-wasp,Nicolás Delgadillo,False,"Jun 24, 2021","It's a lot weirder than the original film, but the ridiculousness of it all only adds to the fun."
ant-man-and-the-wasp,Olly Richards,False,"Apr 29, 2021","Silly, low-stakes, highly entertaining fluff..."
ant-man-and-the-wasp,Fletcher Powell,False,"Feb 19, 2021",It is complete nonsense ... but the great trick Ant-Man and The Wasp pulls is that it's really easy just to go along with it.
ant-man-and-the-wasp,Tilly Pearce,True,"Jan 27, 2021","With one notable exception, the entire film appears to be completely inconsequential to the rest of the MCU, which may leave some die-hard fans a little disappointed."
ant-man-and-the-wasp,David Bax,False,"Dec 8, 2020","Make no mistake, Ant-Man and the Wasp is a comedy before it's an action movie. But that doesn't mean the action isn't top notch."
ant-man-and-the-wasp,Mike Massie,True,"Dec 5, 2020","Not only do all of the antagonists provide their own comedy moments (even making light of a potentially daunting torture scene), but so too do all of the background parts."
ant-man-and-the-wasp,Dan Buffa,False,"Nov 10, 2020","Did Marvel do it again? Yes. While not as kinetically moving as Winter Soldier or dramatically pleasing as Civil War, Ant Man and the Wasp gives audiences an extra scoop of ice cream in their escape from the summer heat."
ant-man-and-the-wasp,Paul McGuire Grimes,False,"Nov 4, 2020","It's a light, screwball comedy that fully gives in to the ridiculous nature of its premise."
ant-man-and-the-wasp,Matthew St. Clair,False,"Oct 8, 2020",The kind of film the summer movie season is made for.
ant-man-and-the-wasp,Jason Fraley,False,"Aug 29, 2020","It might not be the most memorable Marvel movie, but is a fun family outing for July 4th weekend, not to mention a lighthearted reprieve from the gut punch of ""Infinity War"" (damn you, Thanos)."
ant-man-and-the-wasp,Tom Beasley,False,"Aug 14, 2020","Returning director Peyton Reed has delivered a movie that pops with colour, silliness and the MCU's patented Big Quip Energy."
ant-man-and-the-wasp,Matt Cipolla,True,"Jul 25, 2020","[A] Saturday morning cartoon stretched out to feature length, for better and for worse."
ant-man-and-the-wasp,Zehra Phelan,False,"Jul 22, 2020","With a plot that at times is a bit wishy-washy, it's a sequel that appears to be a shrinking violet, a solid stand-alone that provides as much fun as its Marvel parent arms of the Universe."
ant-man-and-the-wasp,Alex Hudson,True,"Jul 18, 2020","Ant-Man and the Wasp feels a bit like three underdeveloped stories playing all at the same time, none of them particularly tense or emotionally gripping"
ant-man-and-the-wasp,Damond Fudge,False,"Jun 29, 2020",The Ant-Man movies are different entities from their MCU counterparts. These are the films that give us the human side of what's going on in this vast movie universe.
ant-man-and-the-wasp,Yasser Medina,True,"Jun 27, 2020","I don't see the supposed entertainment, I am not excited by any scene, the characters are disposable, it is a childish one with a plot full of quantum gaps. [Full review in Spanish]"
ant-man-and-the-wasp,Steven Prokopy,False,"Jun 17, 2020","Marvel's final film of 2018 will probably be something of a relief to many fans of its superhero movies, if for no other reason than it's a fairly straightforward action-comedy that hits far more often than it doesn't."
ant-man-and-the-wasp,Jorge Ignacio Castillo,False,"Feb 6, 2020",The first coda is a beauty.
ant-man-and-the-wasp,Bob Mondello,True,"Jan 27, 2020","Director Peyton Reed and his army of screenwriters haven't made ""Ant-Man And The Wasp"" a terribly clever movie, but it's clever enough to keep you from reaching for bug spray. And in the summer, Marvel has apparently decided that's all that's required."
ant-man-and-the-wasp,John Boone,False,"Jan 27, 2020","Like Ant-Man himself, wearing his heart on his sleeve, so earnest in wanting the best for those that he loves, Ant-Man and the Wasp just wants you to have a good time and leave a little happier than you came."
ant-man-and-the-wasp,Michael Rougeau,False,"Jan 27, 2020","Ant-Man and the Wasp is hilarious, fun, silly, self aware, and creative."
ant-man-and-the-wasp,Helen Murdoch,False,"Jan 27, 2020","Ant-Man and the Wasp is a welcome bit of formulaic fun, but it sits firmly in the middle to lower tier of the MCU."
ant-man-and-the-wasp,Justin Harp,False,"Jan 27, 2020",[D]irector Peyton Reed delivers an exciting and hilarious blockbuster that clips along a whiz-bang pace as it establishes that next great superhero partnership.
ant-man-and-the-wasp,Christie Cronan,False,"Jan 27, 2020","After a heart wrenching and heavy Infinity War movie, we find a friend in the darkness. This sequel is the Marvel pause button - light at the end of the tunnel"
ant-man-and-the-wasp,Brandy McDonnell,False,"Jan 27, 2020","Although the sequel's script isn't as clever as its forerunner and depends too much on bumbling slapstick, ""Ant-Man and the Wasp"" is often laugh-out-loud hilarious, while still giving the story the requisite emotional heft and action sequences."
ant-man-and-the-wasp,Chris McCoy,False,"Jan 17, 2020",Reed's playful sense and light touch manages to avoid superhero fatigue for the most part
ant-man-and-the-wasp,Siddhant Adlakha,True,"Dec 15, 2019","Marvel Studios rarely goes all-on on dramatizing its themes; the series' priority is entertainment above all else, including meaning."
ant-man-and-the-wasp,Brandon Davis,False,"Nov 19, 2019",Ant-Man and The Wasp is a creative and self-contained adventure with Lilly's new heroine stealing the stage.
ant-man-and-the-wasp,Katie Smith-Wong,False,"Nov 11, 2019","Ant-Man and the Wasp doesn't try and take things too seriously such as Captain America: Civil War, nor is it as modernistic as Black Panther. But it is entertaining and fun enough to keep your mind occupied until March 2019."
ant-man-and-the-wasp,Leslie Combemale,False,"Oct 17, 2019",Humor and the need for risk are balanced well in the body of Rudd's portrayal of the reluctant hero.
ant-man-and-the-wasp,Jeff York,False,"Oct 17, 2019","""Ant-Man and the Wasp"" is content to merely bring the funny. It aims small and therefore is a sizable success."
ant-man-and-the-wasp,Rhys Tarling,False,"Sep 26, 2019","Is it cliché to say this is the perfect chaser to Infinity War's fantasy opera? Well, so be it. It is."
ant-man-and-the-wasp,Kate Rodger,False,"Sep 17, 2019","Michal Pena and his comedy trio feel a little more forced this time around as they try to recreate the magic of their debut, but they still brought a smile to my dial."
ant-man-and-the-wasp,Josh Wilding,False,"Aug 29, 2019","Despite being a relatively straightforward affair, Ant-Man and The Wasp is a lot of fun and a much-needed palate cleanser after the shocking events of Avengers: Infinity War. It may not go down as an all-time great but it's still another win for Marvel."
ant-man-and-the-wasp,Noah Berlatsky,False,"Aug 22, 2019",It’s a movie about how the inflated bombast of superhero films limits the stories you can tell and keeps you from seeing the supposedly smaller narratives creeping about like friendly ants.
ant-man-and-the-wasp,Matt Brunson,False,"Jul 18, 2019","With its convoluted screenplay as well as FX sequences of numbing repetition, it would be easy to completely write off Ant-Man and the Wasp. Yet what largely redeems it are the central characters and the performers who fill out those roles."
ant-man-and-the-wasp,Mikel Zorrilla,False,"Jul 17, 2019","It is born with entertaining purposes, and it knows at all times how to keep us sufficiently interested in its twists. [Full Review in Spanish]"
ant-man-and-the-wasp,Víctor López G.,True,"Jul 16, 2019","The poor development of the enemies is just another consequence of the flimsy script, that is presented as one of the poorest and uninspired of the franchise. [Full Review in Spanish]"
ant-man-and-the-wasp,Allison Rose,False,"Jul 15, 2019",If one is looking for a fun night out at the movies and wanting a good superhero movie Ant-Man and the Wasp is worth the price of admission.
ant-man-and-the-wasp,Ryan Syrek,False,"Jun 18, 2019","Ant Man and the Wasp is a gossamer, near-goofy mess elevated by arguably the most stacked cast in a standalone Marvel movie."
ant-man-and-the-wasp,Mattie Lucas,False,"Jun 3, 2019",A brief and entertaining respite from the seriousness that has dominated its more recent films.
ant-man-and-the-wasp,Richard Bonaduce,False,"May 26, 2019",Small but mighty
ant-man-and-the-wasp,Jason Escamilla,False,"May 22, 2019","Leads have good chemistry, decent comedy, but nothing extraordinary new to offer."
ant-man-and-the-wasp,Grant Watson,False,"May 15, 2019","It is a weird way for a film to fall between two stools: its comedic aspects are its best asset, yet overall the film seems unwilling to fully commit to that direction."
ant-man-and-the-wasp,Kaitlyn Booth,False,"May 15, 2019","Ant-Man and The Wasp is a fun little movie that is much more focused on the lives of its characters than world-ending events, and it's better for it."
ant-man-and-the-wasp,Federico Furzan,False,"May 15, 2019","Even when following a guideline that serves a big purpose, this sequel manages to stay fresh with its quick paced script and dosed humour. [Full review in Spanish]."
ant-man-and-the-wasp,Tessa Smith,False,"May 7, 2019","Ant-Man and The Wasp brings the fun, humor, and action - and also some AMAZING girl power! The Wasp shines in her new found role, and Ant-Man is clearly the back up."
ant-man-and-the-wasp,Peter Gray,False,"May 4, 2019","Like the original film, [Paul] Rudd's boyish charm takes Ant-Man and the Wasp further than it should go, and he's an absolute delight to watch as Marvel's most incompetent hero."
ant-man-and-the-wasp,Khal Davenport,False,"Apr 24, 2019",A hilarious action-packed adventure with great replay value. It's mindless enough to suck you in without making your head hurt with insipid plot lines and hilarious enough to keep you invested.
ant-man-and-the-wasp,Jason Best,False,"Apr 22, 2019","When it counts, the action fairly zings along, yet it is the little things - appropriately enough - that set the movie's tone."
ant-man-and-the-wasp,Wendy Shreve,False,"Apr 3, 2019","The CGI impresses. However, the characters supersede the special effects."
ant-man-and-the-wasp,Preston Barta,False,"Mar 30, 2019","Ant-Man and the Wasp lands the occasional knee-slapping banter and has a playful energy, but it doesn't leave a lasting sting. Evangeline Lilly is the MVP."
ant-man-and-the-wasp,Nicolás Ruiz,True,"Mar 27, 2019",Ant-Man and the Wasp is a fun sequel that doesn't match the wit and originality of the first movie. [Full review in Spanish]
ant-man-and-the-wasp,Rachael Mead,False,"Mar 18, 2019","DC's Wonder Woman has proved audiences are definitely hungry for superhero films with female protagonists, so while the Wasp is an enjoyable step in the right direction, this reviewer is more than ready for more."
ant-man-and-the-wasp,tt stern-enzi,False,"Mar 5, 2019",This feels like the movie Oceans 8 should've been.
ant-man-and-the-wasp,Rachel Wagner,False,"Feb 26, 2019",It's a decent superhero movie with some fun moments.
ant-man-and-the-wasp,Yago García,False,"Feb 26, 2019",More ingenious than its predecessor. [Full review in Spanish]
ant-man-and-the-wasp,Aaron Dicer,False,"Feb 20, 2019","There is nothing ground breaking about what Marvel is doing here, but there is so much fun to be had with these people and this world that nothing was going to shrink the smile on my face."
ant-man-and-the-wasp,Deborah Cornelious,False,"Feb 13, 2019","While Reed hasn't quite broken the Marvel mould, he puts together a competent feel-good feature instead of the usual superhero spectacle."
ant-man-and-the-wasp,Allen Adams,False,"Feb 6, 2019","[Ant-Man and the Wasp] is funny and sweet, a more grounded story that serves as a welcome respite from the upward-spiraling stakes we've been getting."
ant-man-and-the-wasp,Emmanuel Noisette,False,"Jan 29, 2019",It absolutely blows the previous Ant-Man film out of the water. The film is also full of heart too which makes this a pretty decent film to watch with the whole family.
ant-man-and-the-wasp,Amanda Greever,False,"Jan 29, 2019",Bottom line: The film was funny.
ant-man-and-the-wasp,Kyle Pinion,True,"Jan 26, 2019",The first big failure of Marvel's Phase 3
ant-man-and-the-wasp,David Hogan,False,"Jan 26, 2019","A fun story, but it felt like an episode of a TV series that, while you liked it, you won't really remember it amongst all the other really great episodes that came before it."
ant-man-and-the-wasp,Pete Vonder Haar,False,"Jan 19, 2019","The success of his first superhero movie has allowed director Peyton Reed to loosen the reins, and the results are much sure-footed and humorous this time around."
ant-man-and-the-wasp,Evan Dossey,False,"Jan 19, 2019",Minor Marvel is still a step above other blockbusters
ant-man-and-the-wasp,Nathalia Aryani,False,"Jan 19, 2019","Lighthearted and humorous, Ant-Man and the Wasp is surprisingly refreshing."
ant-man-and-the-wasp,Harris Dang,False,"Jan 18, 2019","Ant-Man and the Wasp is a load of Marvel goodness, with enjoyably spirited characters, exuberant action scenes, characterization improvements and a fun comedic edge that is sure to be an antidote to high-stakes drama of Avengers: Infinity War."
ant-man-and-the-wasp,Min-sik Yoon,False,"Jan 9, 2019","Of course, Rudd shows he is worthy of a title role as well, not only as Ant-Man but also as Scott Lang."
ant-man-and-the-wasp,Emmet Asher-Perrin,False,"Jan 8, 2019","Make no mistake Ant-Man and the Wasp is better than its predecessor. It's more unique, better paced, and funnier than the previous Ant-Man film."
ant-man-and-the-wasp,Jazmine Joyner,False,"Jan 5, 2019","It is a wonderful film with great action and a terrific dive into the Quantum Realm. If the first movie was your cup of tea, then you will love this one."
ant-man-and-the-wasp,Julio Fernando Navas,False,"Dec 29, 2018","Si la única razón de la existencia de esta secuela es para que Marvel pueda jactarse de tener otra heroína en sus filas, fácilmente esperábamos Capitana Marvel y así nos ahorrábamos dos de las horas más banales que el MCU nos ha ofrecido hasta ahora."
ant-man-and-the-wasp,Louisa Moore,True,"Dec 22, 2018","Like its pint-sized superhero, the film doesn't quite fit in with the typical MCU big screen canon and is a laid back yet thoroughly forgettable entry into the fatigued superhero genre."
ant-man-and-the-wasp,Sheraz Farooqi,True,"Dec 12, 2018","Ant-Man And The Wasp is simply a fun summer family film, but does not reach the heights or standard that Marvel has built over Phase 3."
ant-man-and-the-wasp,Colby Bryant,False,"Dec 7, 2018","In comparison to other MCU films, the story is lacking, to be quite honest, but the cast's energy and rapport together kept me enjoying every minute of it all throughout."
ant-man-and-the-wasp,Bryant Frazer,False,"Nov 26, 2018",These flourishes keep Ant-Man and the Wasp light on its feet...and it doubles down on the first film's fathers-and-daughters themes to moderately heart-warming effect.
ant-man-and-the-wasp,John Hanlon,False,"Nov 25, 2018","Unlike some of the bigger Marvel movies, this one succeeds by going small (pardon the pun) and focusing on one unique family."
ant-man-and-the-wasp,Alistair Ryder,False,"Nov 12, 2018","This won't become anybody's favourite Marvel movie, but at this point in their timeline, a gentle character comedy is exactly the movie we need from them."
ant-man-and-the-wasp,Kent Garrison,False,"Nov 10, 2018","Marvel Studios provides yet another captivating film, but its lasting impact will be far less than pretty much every other entry into the MCU."
ant-man-and-the-wasp,Sarah Cartland,False,"Nov 10, 2018","An engaging superhero film that will genuinely appeal to both adults and children. Not knuckle-whiteningly exciting, but the humour perfectly undercuts the typical blockbuster dialogue whenever it threatens to fall into sentimentality or cod-physics."
ant-man-and-the-wasp,Matt Ward,False,"Nov 5, 2018","In essence, Ant-Man and the Wasp is a rich man's Thor: The Dark World, a film that serves as much an episodic purpose as a cinematic one if not more so."
ant-man-and-the-wasp,Brian Gill,False,"Nov 4, 2018",One of the most enjoyable movies in the Marvel Cinematic Universe with both of the titular characters holding their own in every aspect of the film.
ant-man-and-the-wasp,Patrick Bromley,False,"Nov 3, 2018",Incredibly entertaining and exactly the antidote for a series of movies that were growing overstuffed beyond the point of exhaustion.
ant-man-and-the-wasp,Matt Oakes,False,"Nov 1, 2018",This could well be the least extended-preview-for-the-next-one MCU installment since Iron Man 3.
ant-man-and-the-wasp,Cameron Frew,True,"Oct 31, 2018","A well-needed break from genocide-clicking titans, this breezy sequel is adequately entertaining, but vastly forgettable."
ant-man-and-the-wasp,Bob Chipman,False,"Oct 31, 2018","Stop turning these movies into homework, they're supposed to be fun - sit through the credits, you'll get your answers."
ant-man-and-the-wasp,Zaki Hasan,False,"Oct 30, 2018","Three years ago, I proclaimed the first Ant-Man, ""the perfect chaser to cleanse the palette from the last superhero jam while getting us queued for the next one."" That description is applicable in its entirety to this sequel as well."
ant-man-and-the-wasp,Johnny Gayzmonic,False,"Oct 30, 2018","It's a welcome change of pace that reminds us that superhero films can be easy, breezy fun instead of heavy-handed spectacle."
ant-man-and-the-wasp,Ify Nwadiwe,False,"Oct 30, 2018","Strong action and strong jokes. With nothing to top the stakes of Infinity War, it was the perfect end cap for the MCU's 2018 roster."
ant-man-and-the-wasp,Kirsten Acuna,False,"Oct 30, 2018","It's not better than or funnier than ""Thor: Ragnarok. But it has some great laughs and Lang's relationship with his daughter may be the most meaningful father-daughter relationship in the MCU outside Hank and Hope Van Dyne."
ant-man-and-the-wasp,Sean Mulvihill,False,"Oct 29, 2018","These heroes may be tiny, but the fun is big - real big."
ant-man-and-the-wasp,Clint Worthington,False,"Oct 26, 2018","One of the biggest victories of Ant-Man and the Wasp is that, like Civil War before it, it lets Rudd be Rudd."
ant-man-and-the-wasp,Micheal Compton,False,"Oct 25, 2018",Ant-Man and the Wasp zips along at a delightful pace thanks to a script full of zingers and self-awareness and Peyton Reed's keen eye behind the camera.
ant-man-and-the-wasp,Matt Hudson,False,"Oct 20, 2018","Full of action, fun, humour, colour and Michael Douglas, if you simply want a good old superhero flick, you won't be disappointed here."
ant-man-and-the-wasp,Li Lai,False,"Oct 17, 2018",Ant-Man and the Wasp feeds into a longstanding trope about disability and doesn't even seem to realize it's doing it.
ant-man-and-the-wasp,Sean Collier,False,"Oct 17, 2018","As was the case with 2015's Ant-Man, it's nice to see a Marvel movie with a self-contained plotline."
ant-man-and-the-wasp,Stephanie Cooke,False,"Oct 16, 2018",A fun romp with likeable characters. It is a breath of fresh air within the larger continuity of the MCU.
ant-man-and-the-wasp,Aaron Leggo,True,"Oct 16, 2018","Now that the dust has settled, Marvel is back with a lighter, lesser sequel in the form of Ant-Man and the Wasp, a change of pace that's too busy to be breezy."
ant-man-and-the-wasp,Doug Jamieson,False,"Oct 16, 2018","It deftly revels in its own ridiculousness, never shying away from how outrageous its narrative ultimately is."
ant-man-and-the-wasp,Nguyên Lê,False,"Oct 11, 2018",[Evangeline Lilly's] Wasp is the ... provider of the film's backbone and the answer to why part two surpasses the first - if only by half an ant.
ant-man-and-the-wasp,Nate Adams,False,"Oct 11, 2018",Provides a good dose of refreshing fun
ant-man-and-the-wasp,Aaron Peterson,False,"Oct 10, 2018",Ant-Man and the Wasp is an explosion of creativity and charisma.
ant-man-and-the-wasp,Alan French,False,"Oct 10, 2018","This film is much funnier than most MCU films, and like 'Guardians' has unexpected heart. Rudd rocks it as a comedic actor this time around, with Peyton utilizing his talents"
ant-man-and-the-wasp,Leona Laurie,False,"Oct 8, 2018","Chicanos love Moz. Also: Practical fashion for Hope van Dyne might foreshadow fewer high heels for female heroes in future MCU films. Not holding breath, but fingers crossed!"
ant-man-and-the-wasp,Sr. Rose Pacatte,False,"Oct 5, 2018","With a touch of romance and the promise of more sequels, the film is a superhero treat for ordinary mortals."
ant-man-and-the-wasp,Blake Howard,True,"Sep 23, 2018","""Ant-Man and the Wasp"" is beige; but (in the words of Australian comic Billy Birmingham as beloved cricket commentator Richie Benaud), it's also cream, bone, off-white and perhaps ivory."
ant-man-and-the-wasp,Eli Glasner,False,"Sep 10, 2018","Great fun, a great cast overall...the best thing that Ant-Man and the Wasp delivers is fun. This is just antics, fun gags, all sorts of sides and shenanigans. The best stuff is bite-sized entertainment."
ant-man-and-the-wasp,Matthew Pejkovic,False,"Sep 8, 2018","The right kind of light hearted action-adventure needed during a year of ultra-serious Marvel superhero fare, although the lack of a truly memorable villain dilutes the stakes somewhat."
ant-man-and-the-wasp,Oliver Jones,False,"Sep 7, 2018","If the previous film was a bubbly champagne cocktail of a superhero movie, its sequel is something flatter and more concussive-akin to a series of vodka shots. Bottom line though, as long Paul Rudd is invited, it's still a party."
ant-man-and-the-wasp,Tony Baker,False,"Sep 6, 2018",The special effects in this movie are fantastic...It just looks dope...seamless.
ant-man-and-the-wasp,Karen M. Peterson,False,"Sep 1, 2018","As the 20th film in the MCU, ""Ant-Man and the Wasp"" finds itself somewhere in the middle. But in a series with very few misses, that's a pretty good place to land."
ant-man-and-the-wasp,Lisa Nesselson,False,"Aug 30, 2018",I'm all for it...both heroes are pure fun.
ant-man-and-the-wasp,Martin Thomas,False,"Aug 29, 2018",I still liked the first Ant-Man better.
ant-man-and-the-wasp,Korey Coleman,False,"Aug 29, 2018",This is a high priced sitcom.
ant-man-and-the-wasp,Jared Mobarak,False,"Aug 28, 2018",It's comforting to know these chapters can still resonate while embracing their role as throwaways. [This filler is] self-aware enough to unapologetically do its thing.
ant-man-and-the-wasp,Roth Cornet,False,"Aug 28, 2018",In terms of large pieces of plot or character reveals...not a lot happened in this movie that was shatteringly significant for the future of the MCU--until the post-credit scene.
ant-man-and-the-wasp,Dan Murrell,False,"Aug 28, 2018","This movie is more moments, performances, characters, and specific jokes than it is looking at the [film in] total...but it's entertaining."
ant-man-and-the-wasp,John Campea,False,"Aug 27, 2018","A charming, fun and entertaining ride all along the way."
ant-man-and-the-wasp,Jaby Koay,False,"Aug 27, 2018","The comedy worked very well for the film, but I can't help the feeling that some of those comedic scenes went a little long."
ant-man-and-the-wasp,Akhil Arora,False,"Aug 27, 2018","It's more than happy to deliver a fun-filled movie evening, one that's both light-hearted and light-weight."
ant-man-and-the-wasp,Robert Daniels,False,"Aug 27, 2018","In ""short,"" it's a pretty good time!"
ant-man-and-the-wasp,Terence Johnson,False,"Aug 27, 2018","It's a movie that's meant to entertain, and does, but just cannot rise above being enjoyable in the moment."
ant-man-and-the-wasp,Alci Rengifo,False,"Aug 26, 2018","Ant-Man and The Wasp is full of color and energy, goofball personalities and obsessed geniuses, lost loves and giant insects. It uses small ideas for big payoffs."
ant-man-and-the-wasp,Kambole Campbell,False,"Aug 25, 2018","It's featherweight fun that won't change your life, but that's perfectly OK."
ant-man-and-the-wasp,Rendy Jones,False,"Aug 24, 2018","Offers little (no pun intended) to the entire large scope of the MCU, but as a self-contained fun summer blockbuster that only cares to have fun and for audiences to have a good time, it delivers."
ant-man-and-the-wasp,Sarah Gopaul,False,"Aug 24, 2018","Marvel's sequel, 'Ant-Man and The Wasp,' is just as much fun as the first film and includes some even faster paced action"
ant-man-and-the-wasp,Asia Frey,False,"Aug 23, 2018","Two generations of Ant-Men and Wasps fight alongside one another and learn what it means to be family, and it is never less than utterly delightful."
ant-man-and-the-wasp,Rubén Rosario,False,"Aug 22, 2018","Who would have thought all it took for this critic to unabashedly like an MCU movie again was a big heart and Paul Rudd's hairy chest? This Marvel hater liked it, so give it a go."
ant-man-and-the-wasp,Lisa Johnson Mandell,True,"Aug 21, 2018","[It's] light, fluffy and jiggly at times, it's sweet enough, but without a lot of real substance."
ant-man-and-the-wasp,Kimberly Pierce,False,"Aug 21, 2018","Peyton Reed and the creatives behind Ant-Man dropped their latest installment of the MCU comedy as a cinematic reminder to take a breath. Everything is going to be okay, kids."
ant-man-and-the-wasp,Jazz Tangcay,False,"Aug 20, 2018",A Fun MCU Movie With Family At Its Core
ant-man-and-the-wasp,Glenn Heath Jr.,True,"Aug 20, 2018","Ant-Man and the Wasp isn't the worst Marvel movie ever, but it might be the most inconsequential... Eventually, repetition in action and tone neuter the film's creative energy."
ant-man-and-the-wasp,Lapacazo Magrira Sandoval,False,"Aug 20, 2018","Ant-Man and the Wasp is surreal fun. It moves swift but you're laughing the whole time, largely because of the character Scott Lang (Paul Rudd)."
ant-man-and-the-wasp,Nathaniel Rogers,False,"Aug 17, 2018","You can feel the strain, a bit, for laughs in the first 15 minutes but once you settle into the movie's goofy warmth, and relatively chill vibe (well, as chill as superhero movies get that is), it's quite a fun adventure."
ant-man-and-the-wasp,Tom Santilli,True,"Aug 14, 2018",This is just filling - something to hold over hungry movie-goers - until the next Avengers movie drops next year.
ant-man-and-the-wasp,Dorian Parks,False,"Aug 10, 2018","The best thing about this movie is, I want to say, Evangeline Lily."
ant-man-and-the-wasp,Matthew Norman,False,"Aug 9, 2018",Its intent is limited to amusing and diverting for a couple of hours of high-summer fun. That it does.
ant-man-and-the-wasp,Wesley Lovell,False,"Aug 7, 2018",Paul Rudd is always the affable hero and this film makes great use of tropes that have become stale elsewhere in the MCU.
ant-man-and-the-wasp,Tom Shone,True,"Aug 6, 2018",It's the rare Marvel movie you wish had a little more action.
ant-man-and-the-wasp,Hannah Strong,False,"Aug 6, 2018","This a film that's difficult to actively dislike - Rudd and his equally charming co-stars take care of that - and fun in the moment, but there's precious little that lingers after the credits roll."
ant-man-and-the-wasp,Hilary A White,False,"Aug 6, 2018","An old-school, primary-coloured charm is detectable - there isn't really a big arch-nemesis, for example - and most welcome."
ant-man-and-the-wasp,Chris Wasser,False,"Aug 6, 2018","There's a lot to be said for a superhero film in which the entire world isn't at stake, and where everyone isn't worrying about a skyscraper falling on their heads."
ant-man-and-the-wasp,Donald Clarke,False,"Aug 6, 2018","The lighter, throat-clearing Marvel episodes are a great deal more digestible than the over-stuffed showstoppers. Ant-Man and The Wasp is not the equal of the hilarious Thor Ragnarok, but it never climbs too far up its own quantum realm."
